Target ppm,Target RH (%),Target T (C),Vout0,Vout1,Vout2,Vout3,Vout4,Vout5,Vout6,Vout7,Vout8,Vout9,Vout10,Vout11,Vout12,Vout13,Vout14,Vout15,Vref0,Vref1,Vref2,Vref3,Vref4,Vref5,Vref6,Vref7,Vref8,Vref9,Vref10,Vref11,Vref12,Vref13,Vref14,Vref15,Reactor Temperature(C),SHTTemp(C),Humidity%,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas
0,15,35,0.650178,0.730979,0.8306,0.885441,0.773164,0.683926,0.8147,0.671919,0.642157,0.778132,0.76939,0.807593,0.749966,0.763563,0.871047,0.780722,2.78734,2.888584,2.88469,2.852889,2.851916,2.858406,2.945372,2.840233,2.821638,2.875057,2.887683,2.939807,2.770162,2.88995,2.940131,2.821638,41.66,34.72,15.42,A,11.88,28.3,0,0,0,CH4,B,11.86,27.98,0,0,0,O2,C,12.78,28.38,65.1,56,56,O2,D,12.16,28.05,0.2,0.1,0,N2,E,12.72,29.38,0.257,0.219,0.257,N2
0,15,35,0.670621,0.753045,0.816322,0.880249,0.76278,0.683602,0.807885,0.657317,0.644747,0.764858,0.756764,0.804355,0.744786,0.764534,0.876875,0.81342,2.781174,2.909352,2.886962,2.845426,2.869114,2.861326,2.944723,2.836339,2.808688,2.883151,2.906137,2.937541,2.775342,2.845596,2.951139,2.810307,41.66,34.71,15.38,A,11.87,28.29,0,0,0,CH4,B,11.86,27.98,0,0,0,O2,C,12.79,28.38,64.9,55.9,56,O2,D,12.14,28.06,0.2,0.2,0,N2,E,12.73,29.39,0.258,0.22,0.257,N2
0,15,35,0.662833,0.738767,0.823786,0.873759,0.774137,0.685873,0.79815,0.649529,0.643776,0.763887,0.771009,0.808564,0.738958,0.765505,0.867486,0.780722,2.798373,2.886637,2.91065,2.842505,2.845426,2.847373,2.969061,2.840558,2.822933,2.883151,2.900633,2.945635,2.782464,2.853042,2.935599,2.813221,41.66,34.72,15.4,A,11.88,28.3,0,0,0,CH4,B,11.88,27.99,0,0,0,O2,C,12.79,28.38,64.9,55.8,56,O2,D,12.14,28.07,0.2,0.2,0,N2,E,12.73,29.38,0.258,0.22,0.257,N2
0,15,35,0.658615,0.738118,0.82768,0.88252,0.77219,0.690416,0.794256,0.669323,0.637301,0.759354,0.766153,0.814715,0.754822,0.755146,0.876227,0.786225,2.798697,2.885015,2.889233,2.824657,2.867492,2.834392,2.937259,2.826604,2.821962,2.893835,2.89254,2.947254,2.760773,2.836207,2.943692,2.822933,41.6,34.74,15.44,A,11.87,28.31,0,0,0,CH4,B,11.86,27.98,0,0,0,O2,C,12.78,28.38,65,55.9,56,O2,D,12.14,28.04,0.2,0.2,0,N2,E,12.73,29.41,0.257,0.22,0.257,N2
0,15,35,0.647582,0.745581,0.832223,0.874408,0.773813,0.670297,0.808859,0.658939,0.636654,0.758059,0.776513,0.815039,0.727951,0.771333,0.888206,0.789463,2.791234,2.885015,2.90416,2.843479,2.85581,2.848671,2.949266,2.833094,2.819372,2.882827,2.88995,2.962146,2.761744,2.851423,2.954052,2.81484,41.71,34.72,15.39,A,11.88,28.31,0,0,0,CH4,B,11.87,28,0,0,0,O2,C,12.79,28.38,65.1,56,56,O2,D,12.15,28.04,0.3,0.2,0,N2,E,12.72,29.4,0.258,0.22,0.257,N2
0,15,35,0.654721,0.730005,0.815673,0.876355,0.773164,0.694959,0.81113,0.667376,0.649604,0.764534,0.762915,0.802413,0.730541,0.764858,0.877522,0.786549,2.784744,2.879823,2.90124,2.838935,2.839584,2.851591,2.949915,2.825306,2.820343,2.889302,2.913583,2.960204,2.773723,2.855632,2.949844,2.815487,41.65,34.72,15.43,A,11.88,28.3,0,0,0,CH4,B,11.87,27.99,0,0,0,O2,C,12.79,28.38,65,56,56,O2,D,12.16,28.06,0.3,0.2,0,N2,E,12.73,29.38,0.258,0.22,0.257,N2
0,15,35,0.659264,0.734224,0.822488,0.876355,0.78225,0.693012,0.806263,0.660886,0.616257,0.746404,0.760002,0.808888,0.753527,0.771333,0.870076,0.815363,2.775658,2.891829,2.885988,2.828876,2.860353,2.854187,2.957054,2.827902,2.831998,2.890921,2.901605,2.933656,2.779874,2.86405,2.937865,2.813545,41.65,34.72,15.37,A,11.88,28.31,0,0,0,CH4,B,11.86,28,0,0,0,O2,C,12.79,28.38,64.9,55.9,56,O2,D,12.14,28.05,0.2,0.1,0,N2,E,12.71,29.39,0.257,0.219,0.257,N2
0,15,35,0.654072,0.749475,0.8306,0.881547,0.77219,0.687171,0.78517,0.665754,0.642481,0.755793,0.757735,0.805974,0.735721,0.765829,0.873961,0.792053,2.799346,2.887935,2.901564,2.823359,2.861002,2.852889,2.942451,2.81979,2.810631,2.876352,2.900633,2.948872,2.780198,2.852395,2.948872,2.836855,41.6,34.74,15.4,A,11.86,28.31,0,0,0,CH4,B,11.86,27.98,0,0,0,O2,C,12.79,28.38,65.1,56,56,O2,D,12.13,28.06,0.2,0.1,0,N2,E,12.73,29.38,0.257,0.219,0.257,N2
0,15,35,0.665754,0.742661,0.821514,0.876679,0.761806,0.680681,0.807236,0.67127,0.662553,0.749966,0.760325,0.817953,0.746081,0.771657,0.879789,0.795614,2.780201,2.887611,2.878849,2.833094,2.836664,2.855161,2.96322,2.85581,2.824228,2.894806,2.89513,2.951786,2.773076,2.84074,2.936894,2.819048,41.64,34.71,15.39,A,11.87,28.31,0,0,0,CH4,B,11.87,27.98,0,0,0,O2,C,12.79,28.38,65.1,56,56,O2,D,12.14,28.05,0.2,0.2,0,N2,E,12.73,29.39,0.258,0.22,0.257,N2
0,15,35,0.658615,0.724813,0.82411,0.885765,0.76927,0.693337,0.801071,0.662833,0.639567,0.798204,0.762915,0.820543,0.747376,0.76421,0.870724,0.784607,2.805512,2.890207,2.887935,2.845101,2.872359,2.851591,2.954458,2.839584,2.818725,2.894482,2.885741,2.959556,2.761097,2.84592,2.934627,2.799947,41.65,34.72,15.42,A,11.88,28.3,0,0,0,CH4,B,11.88,27.98,0,0,0,O2,C,12.78,28.38,65.2,56.1,56,O2,D,12.14,28.06,0.3,0.2,0,N2,E,12.73,29.37,0.258,0.22,0.257,N2
