Target ppm,Target RH (%),Target T (C),Vout0,Vout1,Vout2,Vout3,Vout4,Vout5,Vout6,Vout7,Vout8,Vout9,Vout10,Vout11,Vout12,Vout13,Vout14,Vout15,Vref0,Vref1,Vref2,Vref3,Vref4,Vref5,Vref6,Vref7,Vref8,Vref9,Vref10,Vref11,Vref12,Vref13,Vref14,Vref15,Reactor Temperature(C),SHTTemp(C),Humidity%,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas
0,30,9,0.389929,0.448663,0.450935,0.476246,0.46359,0.395445,0.422054,0.39869,0.403555,0.479636,0.447908,0.442081,0.45147,0.454707,0.466362,0.42816,2.387554,2.500481,2.517355,2.459918,2.516706,2.504699,2.629632,2.50113,2.464865,2.563285,2.557458,2.630302,2.365798,2.455153,2.562638,2.423749,19.96,9.92,30.14,A,12.01,30.52,0,0,0,CH4,B,12.03,31.15,18.38,14.74,14.7,O2,C,12.88,31.13,40.7,35,35,O2,D,12.24,30.25,0.2,0.1,0,N2,E,12.87,30.75,0.252,0.216,0.252,N2
0,30,9,0.386359,0.4412,0.453206,0.478517,0.465537,0.392849,0.424326,0.391227,0.380245,0.480607,0.445318,0.436901,0.447261,0.437872,0.489996,0.417476,2.40313,2.491719,2.498209,2.442395,2.506646,2.519626,2.613732,2.479712,2.485585,2.5594,2.545479,2.633215,2.400115,2.458067,2.562314,2.451268,19.92,9.93,30.16,A,12.01,30.52,0,0,0,CH4,B,12.03,31.14,18.33,14.71,14.7,O2,C,12.88,31.12,40.9,35.1,35,O2,D,12.23,30.26,0.2,0.2,0,N2,E,12.88,30.76,0.251,0.216,0.252,N2
0,30,9,0.370134,0.458723,0.453206,0.482411,0.460345,0.383439,0.422054,0.393174,0.391252,0.470894,0.440786,0.432045,0.456973,0.455678,0.497118,0.406468,2.395018,2.506646,2.525467,2.445964,2.507295,2.50405,2.633202,2.497236,2.494003,2.559724,2.572998,2.634187,2.377129,2.45321,2.575588,2.424073,20.01,9.95,30.14,A,12.01,30.52,0,0,0,CH4,B,12.03,31.13,18.32,14.7,14.7,O2,C,12.89,31.13,40.9,35.1,35,O2,D,12.24,30.24,0.2,0.1,0,N2,E,12.87,30.76,0.252,0.216,0.252,N2
0,30,9,0.393498,0.426922,0.446392,0.478842,0.466511,0.385386,0.426597,0.395121,0.393195,0.460534,0.453088,0.431397,0.458916,0.434958,0.479312,0.426217,2.399561,2.508269,2.491395,2.456673,2.502752,2.506971,2.631904,2.489123,2.46357,2.557458,2.555192,2.624474,2.388137,2.459038,2.557782,2.431195,19.95,9.92,30.1,A,12.02,30.52,0,0,0,CH4,B,12.04,31.14,18.35,14.73,14.7,O2,C,12.88,31.13,40.8,35,35,O2,D,12.24,30.25,0.2,0.2,0,N2,E,12.88,30.75,0.251,0.216,0.252,N2
0,30,9,0.392849,0.460021,0.431789,0.48306,0.470729,0.3922,0.436332,0.38928,0.395137,0.457297,0.461506,0.433663,0.454383,0.436253,0.480607,0.416505,2.388528,2.50113,2.507295,2.437527,2.499507,2.519951,2.620222,2.489772,2.482024,2.576559,2.551954,2.636777,2.364503,2.474902,2.559724,2.445764,20.01,9.91,30.13,A,12.01,30.52,0,0,0,CH4,B,12.04,31.13,18.35,14.73,14.7,O2,C,12.88,31.11,40.8,35,35,O2,D,12.24,30.25,0.2,0.1,0,N2,E,12.87,30.75,0.252,0.216,0.252,N2
0,30,9,0.383763,0.456451,0.443796,0.496689,0.461968,0.381167,0.429518,0.398366,0.383806,0.452117,0.448232,0.444347,0.457944,0.445318,0.469599,0.423951,2.394369,2.528388,2.514434,2.451156,2.519626,2.502103,2.61503,2.492044,2.476197,2.555192,2.559077,2.612495,2.376805,2.490765,2.545155,2.417274,20.03,9.93,30.13,A,12.01,30.52,0,0,0,CH4,B,12.03,31.13,18.37,14.73,14.7,O2,C,12.89,31.11,40.8,35.1,35,O2,D,12.24,30.23,0.3,0.2,0,N2,E,12.88,30.75,0.252,0.216,0.252,N2
0,30,9,0.383439,0.449637,0.447041,0.480464,0.461643,0.395121,0.423028,0.425299,0.392547,0.481902,0.451793,0.435282,0.440786,0.439491,0.471218,0.414238,2.383336,2.497236,2.502103,2.421302,2.512487,2.519951,2.607241,2.478739,2.48947,2.581415,2.558753,2.615733,2.386842,2.495298,2.566523,2.423102,20.05,9.91,30.13,A,12.01,30.52,0,0,0,CH4,B,12.03,31.14,18.32,14.69,14.7,O2,C,12.87,31.12,40.6,34.9,35,O2,D,12.23,30.27,0.2,0.1,0,N2,E,12.86,30.76,0.251,0.216,0.252,N2
0,30,9,0.404531,0.434061,0.440551,0.482411,0.457749,0.38928,0.430491,0.397717,0.383159,0.474779,0.459563,0.438843,0.45147,0.43593,0.474456,0.42816,2.39664,2.49464,2.496911,2.441097,2.508269,2.512487,2.63093,2.50762,2.472635,2.571379,2.574293,2.658468,2.373892,2.459038,2.55681,2.431843,20.01,9.93,30.14,A,12.01,30.52,0,0,0,CH4,B,12.03,31.13,18.35,14.71,14.7,O2,C,12.87,31.13,40.6,34.8,35,O2,D,12.24,30.23,0.2,0.2,0,N2,E,12.87,30.76,0.252,0.217,0.252,N2
0,30,9,0.380843,0.474623,0.462292,0.465537,0.466835,0.379545,0.420107,0.399339,0.388015,0.470247,0.449851,0.44629,0.452441,0.440786,0.481578,0.430102,2.40313,2.501779,2.489448,2.441746,2.524494,2.518328,2.61146,2.493017,2.472312,2.568789,2.560695,2.62933,2.37292,2.457095,2.567494,2.428605,20.01,9.92,30.13,A,12,30.52,0,0,0,CH4,B,12.03,31.12,18.37,14.73,14.7,O2,C,12.88,31.11,40.8,35,35,O2,D,12.23,30.27,0.2,0.2,0,N2,E,12.88,30.75,0.252,0.217,0.252,N2
0,30,9,0.378571,0.441524,0.449312,0.474299,0.466511,0.395445,0.439577,0.39577,0.396756,0.469923,0.444023,0.45147,0.446937,0.426865,0.467333,0.434958,2.389177,2.49107,2.497885,2.453752,2.522547,2.51054,2.615354,2.484256,2.485262,2.58012,2.559077,2.626093,2.380367,2.469074,2.56976,2.414684,19.99,9.92,30.14,A,12.01,30.52,0,0,0,CH4,B,12.03,31.13,18.33,14.7,14.7,O2,C,12.87,31.11,40.7,34.9,35,O2,D,12.23,30.27,0.2,0.2,0,N2,E,12.86,30.75,0.251,0.216,0.252,N2
0,30,9,0.394796,0.455478,0.451908,0.479815,0.468458,0.39577,0.412644,0.405505,0.379921,0.484168,0.466038,0.449203,0.454383,0.445318,0.476398,0.41521,2.39372,2.487825,2.492368,2.456348,2.522871,2.518004,2.621844,2.497236,2.500478,2.555515,2.584653,2.635158,2.376158,2.477492,2.55422,2.425692,19.98,9.94,30.14,A,12.01,30.52,0,0,0,CH4,B,12.03,31.13,18.23,14.63,14.7,O2,C,12.87,31.13,40.7,34.9,35,O2,D,12.24,30.23,0.2,0.2,0,N2,E,12.86,30.77,0.252,0.216,0.252,N2
0,30,9,0.386684,0.448663,0.459696,0.474299,0.455478,0.387333,0.421081,0.397392,0.393519,0.453412,0.458592,0.44888,0.459563,0.432368,0.489672,0.441433,2.402806,2.505348,2.505348,2.44207,2.518977,2.503077,2.617301,2.489123,2.483967,2.560048,2.576559,2.622532,2.371949,2.463247,2.596955,2.444793,19.92,9.94,30.13,A,12.01,30.52,0,0,0,CH4,B,12.02,31.14,18.29,14.66,14.7,O2,C,12.88,31.12,40.8,35,35,O2,D,12.24,30.23,0.3,0.2,0,N2,E,12.88,30.75,0.251,0.216,0.252,N2
0,30,9,0.392525,0.4571,0.448663,0.485656,0.462617,0.393174,0.438279,0.40518,0.382835,0.468628,0.439167,0.436901,0.447585,0.444671,0.487406,0.42557,2.40021,2.491719,2.483931,2.482633,2.507295,2.508918,2.602698,2.49464,2.464865,2.581415,2.568789,2.631273,2.37292,2.459362,2.569437,2.415979,20.05,9.93,30.13,A,12.01,30.52,0,0,0,CH4,B,12.03,31.16,18.33,14.7,14.7,O2,C,12.88,31.12,40.8,35,35,O2,D,12.24,30.22,0.3,0.2,0,N2,E,12.87,30.76,0.251,0.216,0.252,N2
0,30,9,0.393498,0.4571,0.460994,0.478842,0.464564,0.381816,0.424326,0.401286,0.377655,0.468304,0.454707,0.447585,0.463448,0.433663,0.473808,0.429455,2.400534,2.501454,2.502428,2.437852,2.499507,2.521573,2.621844,2.493666,2.490442,2.538357,2.564257,2.617999,2.387813,2.446412,2.572674,2.420188,19.99,9.91,30.12,A,12.02,30.52,0,0,0,CH4,B,12.03,31.13,18.31,14.69,14.7,O2,C,12.87,31.12,40.7,34.9,35,O2,D,12.23,30.26,0.2,0.1,0,N2,E,12.86,30.76,0.251,0.216,0.252,N2
0,30,9,0.39869,0.448014,0.456451,0.477544,0.460345,0.391876,0.422379,0.407452,0.392224,0.499384,0.458268,0.442405,0.458592,0.431073,0.479312,0.425893,2.395018,2.495289,2.51411,2.452779,2.505348,2.508593,2.639367,2.48166,2.4558,2.557134,2.563285,2.641957,2.371625,2.479758,2.561343,2.437023,20.01,9.92,30.13,A,12.01,30.52,0,0,0,CH4,B,12.03,31.13,18.29,14.66,14.7,O2,C,12.87,31.11,40.6,34.9,35,O2,D,12.23,30.24,0.2,0.2,0,N2,E,12.88,30.76,0.251,0.216,0.252,N2
0,30,9,0.374028,0.450286,0.446067,0.494418,0.460021,0.377273,0.436008,0.395121,0.384454,0.477693,0.444023,0.453088,0.453412,0.443052,0.466038,0.436901,2.396965,2.504699,2.511514,2.451481,2.517679,2.504699,2.63093,2.489448,2.468427,2.572027,2.568789,2.619618,2.415332,2.457743,2.565228,2.427634,19.96,9.94,30.14,A,12.01,30.52,0,0,0,CH4,B,12.03,31.15,18.32,14.69,14.7,O2,C,12.89,31.12,40.7,35,35,O2,D,12.24,30.27,0.2,0.1,0,N2,E,12.88,30.75,0.252,0.216,0.252,N2
0,30,9,0.381816,0.456776,0.430167,0.48663,0.464888,0.395445,0.430816,0.400962,0.382187,0.482226,0.443052,0.4178,0.455354,0.430102,0.490967,0.42816,2.395667,2.491719,2.505024,2.445964,2.506322,2.535202,2.615679,2.484905,2.472312,2.558105,2.561019,2.640662,2.377777,2.477815,2.562638,2.409504,20.01,9.93,30.12,A,12.01,30.52,0,0,0,CH4,B,12.03,31.15,18.29,14.66,14.7,O2,C,12.88,31.13,40.7,34.9,35,O2,D,12.23,30.23,0.3,0.2,0,N2,E,12.87,30.75,0.252,0.216,0.252,N2
